Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_40_758.jpg;6.01519;1;0;3.019197;137.2266;102.2057;1.245139;162.7698;0.1126095
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_40_806.jpg;3.746055;1;0;3.0617;137.0516;102.2569;1.165209;163.6146;0.1481909
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_40_858.jpg;1.516716;1;0;3.089136;136.9333;102.291;1.122004;163.9762;0.1673532
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_40_907.jpg;0;1;0;3.129937;136.7534;102.3431;1.092881;164.1832;0.184581
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_40_957.jpg;0;1;0;3.156435;136.6318;102.3783;1.09426;164.2119;0.1888471
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_007.jpg;0;1;0;3.196105;136.4471;102.4318;1.120089;164.2047;0.1812591
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_057.jpg;0;1;0;3.222222;136.3226;102.468;1.144486;164.1887;0.1599875
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_107.jpg;0;1;0;3.261888;136.1336;102.5228;1.199279;164.1596;0.1167185
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_157.jpg;0;1;0;3.288826;136.0062;102.5597;1.248461;164.1398;0.08270075
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_207.jpg;0;1;0;3.328474;135.8129;102.6159;1.331586;164.1073;0.01884974
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_258.jpg;0;1;0;3.354625;135.6827;102.6533;1.387504;164.0967;-0.002944141
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_307.jpg;0;1;0;3.394182;135.4861;102.7095;1.426419;164.0884;-0.002226745
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_357.jpg;2.228564;1;0;3.421729;135.3542;102.7471;1.421941;164.1372;-0.002191138
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_406.jpg;4.491989;1;0;3.462345;135.1543;102.8025;1.399548;164.4869;-0.004367661
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_457.jpg;6.719426;1;0;3.488783;135.0193;102.838;1.384916;164.9302;0.007180145
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_506.jpg;8.998629;1;0;3.525453;134.8144;102.8878;1.340537;165.962;0.06966225
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_557.jpg;11.22468;1;0;3.54964;134.6765;102.9183;1.281075;166.8852;0.134267
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_606.jpg;13.46745;1;0;3.584294;134.4682;102.9587;1.118518;168.6563;0.2597632
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_657.jpg;15;1;0;3.607323;134.328;102.9811;0.9743655;170.0455;0.3907945
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_706.jpg;15;1;0;3.639054;134.1166;103.0083;0.6921455;172.3088;0.6263154
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_757.jpg;15;1;0;3.661522;133.9748;103.022;0.4667133;173.853;0.8117489
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_807.jpg;15;1;0;3.693201;133.7609;103.0357;0.0837445;176.1624;1.129872
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_857.jpg;15;1;0;3.712871;133.6166;103.0415;359.8705;177.5933;1.301734
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_906.jpg;15;1;0;3.726457;133.396;103.0472;359.7543;179.5438;1.406462
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_41_957.jpg;12.78472;1;0;3.730762;133.2463;103.0484;359.8094;180.7755;1.346419
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_006.jpg;10.51923;1;0;3.757001;133.0171;103.043;0.03206625;182.6122;1.196505
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_057.jpg;8.28172;1;0;3.799016;132.8645;103.0353;0.09208684;183.7941;1.075171
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_106.jpg;6.016041;1;0;3.841329;132.6345;103.0165;0.137415;185.2471;0.9753464
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_157.jpg;3.784558;1;0;3.866225;132.48;103.0007;0.1674792;185.939;0.9462188
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_206.jpg;1.531183;1;0;3.903728;132.2465;102.9751;0.219979;186.5904;0.8986826
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_256.jpg;0;1;0;3.928568;132.0894;102.9574;0.2616133;186.805;0.8514282
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_307.jpg;0;1;0;3.966096;131.8516;102.93;0.3475173;186.9275;0.7671739
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_357.jpg;0;1;0;3.990391;131.6914;102.9111;0.4271794;186.9528;0.7095298
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_406.jpg;0;1;0;4.02635;131.4491;102.8823;0.5691095;186.9553;0.6081318
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_456.jpg;0;1;0;4.050773;131.2861;102.863;0.6731741;186.9457;0.5280585
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_506.jpg;0;1;0;4.087765;131.0394;102.8338;0.8504516;186.9261;0.4029512
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_556.jpg;0;1;0;4.111922;130.8737;102.8142;0.9751654;186.9056;0.3118595
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_606.jpg;0;1;0;4.148296;130.623;102.7848;1.169048;186.8737;0.1687071
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_656.jpg;0;1;0;4.172367;130.4547;102.7651;1.302271;186.8491;0.07250375
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_707.jpg;0;1;0;4.208996;130.2009;102.7346;1.46918;186.8407;359.9938
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_756.jpg;0;1;0;4.232722;130.032;102.7136;1.499543;186.846;-0.005556714
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_806.jpg;0;1;0;4.275845;129.7775;102.6826;1.477165;186.8284;-0.002957494
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_856.jpg;0;1;0;4.300909;129.6068;102.6623;1.454557;186.8156;-0.002083612
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_905.jpg;0;1;0;4.337048;129.3485;102.632;1.436426;186.7962;-0.001853805
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_42_957.jpg;0;1;0;4.361041;129.1749;102.6119;1.434008;186.782;-0.001674775
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_006.jpg;0;1;0;4.396935;128.9125;102.5816;1.442823;186.7579;-0.001367165
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_056.jpg;0;1;0;4.420827;128.7363;102.5614;1.455681;186.7401;-0.001319933
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_106.jpg;1.490999;1;0;4.456584;128.47;102.5308;1.483262;186.7505;-0.001640702
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_156.jpg;3.732957;1;0;4.479908;128.2915;102.5097;1.493651;186.8755;-0.003357592
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_206.jpg;5.993353;1;0;4.51629;128.0227;102.4757;1.481185;187.3503;-0.003195675
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_257.jpg;8.229675;1;0;4.539904;127.843;102.4508;1.45351;187.8786;0.01684653
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_305.jpg;10.49384;1;0;4.573334;127.5731;102.4087;1.37415;189.03;0.1000651
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_356.jpg;12.73048;1;0;4.595609;127.3935;102.3771;1.273036;190.0399;0.1792716
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_406.jpg;14.98561;1;0;4.626939;127.1253;102.3226;1.053402;191.9106;0.3651578
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_456.jpg;14.26299;1;0;4.646826;126.9475;102.2816;0.8542534;193.3153;0.523297
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_507.jpg;12.0297;1;0;4.677396;126.6822;102.2133;0.4928121;195.3599;0.8023631
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_556.jpg;9.787369;1;0;4.697893;126.5061;102.1635;0.2226989;196.5725;1.010142
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_606.jpg;7.538372;1;0;4.727973;126.241;102.0837;359.8646;197.9889;1.27994
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_656.jpg;5.275334;1;0;4.738889;126.0614;102.0289;359.7715;198.631;1.323189
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_705.jpg;3.054141;1;0;4.760486;125.7885;101.9435;359.8104;199.2475;1.219117
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_756.jpg;0.7872978;1;0;4.774609;125.6039;101.8837;359.9814;199.4121;1.059652
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_806.jpg;0;1;0;4.823259;125.3259;101.7893;0.2205662;199.6511;0.8519936
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_856.jpg;0;1;0;4.845905;125.14;101.7243;0.3846604;199.7179;0.7424101
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_906.jpg;0;1;0;4.879468;124.86;101.6255;0.6227487;199.7525;0.5763428
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_43_956.jpg;0;1;0;4.902598;124.6724;101.5588;0.7837294;199.757;0.4672264
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_006.jpg;0;1;0;4.936151;124.3894;101.4582;1.021814;199.74;0.2979207
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_057.jpg;0;1;0;4.958367;124.1996;101.3908;1.181572;199.7202;0.1865545
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_106.jpg;0;1;0;4.992001;123.9133;101.2892;1.416761;199.6828;0.0220136
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_156.jpg;0;1;0;5.012862;123.7223;101.2202;1.56781;199.6928;359.9928
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_206.jpg;0;1;0;5.009922;123.4409;101.118;1.487346;199.6711;359.9941
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_256.jpg;0;1;0;5.071005;123.2553;101.0514;1.348787;199.6391;-0.001322328
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_323.jpg;0;1;0;4.997494;122.8806;100.9183;1.196392;199.6053;-0.002144186
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_372.jpg;0;1;0;5.010876;122.6924;100.8517;1.144417;199.5916;-0.001712211
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_423.jpg;0;1;0;5.014661;122.4096;100.752;1.095883;199.5658;-0.001134766
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_472.jpg;0;1;0;5.018374;122.2207;100.6855;1.081722;199.5446;-0.0008599566
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_522.jpg;0;1;0;5.026845;121.9371;100.5858;1.081104;199.4992;-0.001250521
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_571.jpg;0;1;0;5.014523;121.7476;100.5193;1.097947;199.4812;-0.001104666
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_622.jpg;0;1;0;5.002495;121.4627;100.4195;1.14539;199.4679;-0.001597943
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_671.jpg;0;1;0;4.991485;121.2733;100.3532;1.172198;199.4239;-0.001385698
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_722.jpg;0;1;0;5.007435;120.9881;100.2536;1.240948;199.4005;-0.00146702
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_772.jpg;1.49063;1;0;5.002937;120.7978;100.1871;1.291768;199.4233;-0.001834265
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_822.jpg;3.695416;1;0;5.014878;120.5132;100.0866;1.361415;199.6049;-0.002647285
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_872.jpg;5.988512;1;0;5.007919;120.3237;100.0181;1.413689;199.9191;0.007877979
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_923.jpg;8.234978;1;0;5.022193;120.0413;99.91279;1.459765;200.7084;0.05108655
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_44_972.jpg;10.47331;1;0;5.023605;119.8548;99.84077;1.41909;201.5228;0.0631846
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_022.jpg;12.7333;1;0;4.950616;119.58;99.72688;1.288307;203.002;0.1888121
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_072.jpg;14.98106;1;0;5.010229;119.399;99.64758;1.133762;204.2357;0.2820913
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_122.jpg;12.75311;1;0;4.997774;119.1314;99.52116;0.870882;206.2384;0.5151507
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_171.jpg;10.48229;1;0;5.011322;118.9558;99.43359;0.6455592;207.4376;0.6897085
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_222.jpg;8.245583;1;0;5.010195;118.6958;99.29704;0.2720545;208.9734;0.9856553
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_272.jpg;5.971922;1;0;5.010851;118.5244;99.20346;-0.002232992;209.795;1.171748
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_322.jpg;3.74371;1;0;5.003647;118.2646;99.05958;359.8151;210.5831;1.283167
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_371.jpg;1.47173;1;0;5.003597;118.0898;98.96163;359.8264;210.8337;1.248944
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_422.jpg;0;1;0;5.010262;117.8252;98.81159;0.02410758;210.9597;1.064698
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_471.jpg;0;1;0;5.01555;117.6497;98.70956;0.164684;211.0362;0.9318648
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_523.jpg;0;1;0;5.011826;117.3877;98.55454;0.3767682;211.0885;0.7590152
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_571.jpg;0;1;0;5.011765;117.2134;98.45054;0.5193648;211.1023;0.6460469
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_622.jpg;0;1;0;5.011631;116.952;98.29388;0.7497025;211.1016;0.4849003
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_672.jpg;0;1;0;5.011582;116.7775;98.18912;0.9210533;211.0946;0.3822024
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_722.jpg;0;1;0;5.015786;116.5159;98.0325;1.16211;211.0682;0.2086655
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_772.jpg;0;1;0;5.015241;116.3415;97.92814;1.323936;211.0427;0.09177986
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_821.jpg;0;1;0;4.999758;116.1672;97.82361;1.47895;211.0181;-0.002466413
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_872.jpg;0;1;0;5.00341;115.9088;97.66618;1.562627;211.114;359.9902
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_922.jpg;0;1;0;5.060061;115.6553;97.51283;1.353308;211.0762;-0.001984297
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_45_971.jpg;0;1;0;4.992601;115.4851;97.41064;1.266071;211.051;-0.001959355
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_022.jpg;0;1;0;5.011952;115.2285;97.25701;1.163382;211.0233;-0.001500283
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_071.jpg;0;1;0;5.01228;115.057;97.15457;1.117525;211.0075;-0.001264145
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_122.jpg;0;1;0;5.009578;114.7992;97.00075;1.08055;210.9692;-0.0008584619
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_172.jpg;0;1;0;5.006524;114.627;96.89809;1.074583;210.9338;-0.0003715636
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_222.jpg;0;1;0;5.01718;114.3686;96.74411;1.080144;210.9874;-0.0009099108
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_271.jpg;0;1;0;5.007259;114.1959;96.64124;1.102569;210.9677;-0.001056047
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_321.jpg;2.224259;1;0;5.025833;113.9374;96.48668;1.143616;211.0518;-0.002037083
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_371.jpg;4.499583;1;0;5.013852;113.7651;96.38252;1.182475;211.2404;0.001411268
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_422.jpg;6.742225;1;0;5.018121;113.5084;96.22399;1.242496;211.8069;0.047585
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_471.jpg;8.998056;1;0;5.024451;113.3388;96.11606;1.278383;212.4063;0.1204676
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_522.jpg;9.743714;1;0;5.015924;113.0872;95.95094;1.292223;213.5935;0.2665829
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_571.jpg;7.481231;1;0;5.015981;112.9214;95.841;1.210254;214.4281;0.3006632
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_622.jpg;5.246663;1;0;4.986019;112.6763;95.67442;0.9667229;215.6054;0.3095356
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_671.jpg;2.998331;1;0;5.012077;112.5148;95.55975;0.829894;216.1557;0.385993
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_721.jpg;0.7517173;1;0;5.011579;112.3541;95.44351;0.7114342;216.5197;0.4855887
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_771.jpg;0;1;0;5.011624;112.1132;95.26769;0.5691085;216.7652;0.6312277
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_821.jpg;0;1;0;5.011612;111.9527;95.14971;0.4979745;216.8246;0.7178022
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_871.jpg;0;1;0;5.011727;111.7119;94.97231;0.4082441;216.8461;0.803053
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_921.jpg;0;1;0;5.011775;111.4709;94.79453;0.3350776;216.838;0.8311054
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_46_971.jpg;0;1;0;5.011748;111.3102;94.67564;0.3025486;216.8285;0.82693
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_021.jpg;0;1;0;5.016558;111.1493;94.55602;0.3052989;216.8241;0.8257623
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_072.jpg;0;1;0;5.007486;110.9073;94.37588;0.3529432;216.8174;0.8071645
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_122.jpg;0;1;0;5.01748;110.6651;94.19578;0.4224852;216.8057;0.7462906
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_172.jpg;0;1;0;5.015259;110.5033;94.07543;0.4890667;216.7939;0.69456
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_222.jpg;0;1;0;5.006922;110.2603;93.89449;0.6179664;216.7863;0.6028048
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_271.jpg;0;1;0;5.008475;110.0981;93.77383;0.71443;216.7745;0.5312609
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_321.jpg;0;1;0;5.014493;109.9357;93.65312;0.8202636;216.76;0.4536783
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_371.jpg;0;1;0;5.014299;109.6919;93.47207;0.9923635;216.7302;0.329581
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_421.jpg;0;1;0;5.001191;109.5292;93.35136;1.115608;216.7043;0.2426073
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_471.jpg;0;1;0;4.989642;109.2849;93.1706;1.297865;216.6476;0.1023077
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_521.jpg;0;1;0;5.007018;109.1218;93.05022;1.424026;216.6166;0.004705586
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_571.jpg;2.259915;1;0;5.00265;108.8797;92.86833;1.541135;216.7137;359.9905
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_621.jpg;4.504072;1;0;5.062191;108.7197;92.74741;1.484398;216.8823;-0.005167384
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_671.jpg;6.755304;1;0;4.991002;108.484;92.56757;1.368538;217.3847;0.006261067
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_721.jpg;8.987526;1;0;5.010813;108.3265;92.44454;1.329023;217.9235;0.05089753
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_771.jpg;11.23414;1;0;5.01001;108.0935;92.2559;1.273977;219.0869;0.2100094
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_820.jpg;8.973708;1;0;5.008626;107.9402;92.1295;1.175809;219.9972;0.2907626
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_888.jpg;6.689758;1;0;5.025605;107.6392;91.87218;0.8972024;221.7072;0.4630853
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_937.jpg;3.729689;1;0;5.011475;107.4911;91.74084;0.7557414;222.3122;0.5872339
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_47_988.jpg;1.491482;1;0;5.011923;107.2706;91.54247;0.5272248;222.9249;0.7429318
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_037.jpg;0;1;0;5.011686;107.1244;91.40918;0.3822545;223.1416;0.8336606
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_087.jpg;0;1;0;5.011598;106.9056;91.20799;0.1874712;223.2769;0.9396124
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_137.jpg;0;1;0;5.012028;106.7599;91.07288;0.08733225;223.3096;0.9986938
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_187.jpg;0;1;0;5.011452;106.5412;90.86913;359.9868;223.3168;1.059925
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_237.jpg;0;1;0;5.011958;106.3947;90.73257;359.9767;223.3054;1.065458
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_287.jpg;0;1;0;5.010288;106.1741;90.52689;0.02468569;223.2873;1.027921
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_337.jpg;0;1;0;5.011199;106.0271;90.38946;0.0724678;223.2756;0.9848319
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_388.jpg;0;1;0;5.004265;105.806;90.18224;0.1983712;223.2755;0.9097861
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_437.jpg;0;1;0;5.005799;105.6586;90.04439;0.2791666;223.2639;0.832197
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_487.jpg;0;1;0;5.011591;105.4373;89.83707;0.4266839;223.2482;0.7040557
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_48_537.jpg;0;1;0;5.011568;105.2895;89.69863;0.5425008;223.2359;0.6130382
